X;Y;osm_id;type;name;operator;brand;opening_hours;wheelchair;cuisine;delivery;takeaway;stars;capacity;drive_through;wikidata;brand_wikidata;siret;phone;website;facebook;vegetarian;vegan;smoking;internet_access;com_insee;com_nom
0.174997213113723;45.6724414243519;way/69301852;restaurant;Le Paddock;;;;;pizza;;yes;;;;;;"48056154700013";+335 45 69 12 17;;;yes;;;;"16154";Gond-Pontouvre
0.157349341501146;45.6785945703473;way/69303090;bar;Le Relais;;;;;;;;;;;;;"79520702600019";;;;;;;;"16154";Gond-Pontouvre
0.177272559537276;45.6833752551932;way/69304339;restaurant;Buffalo Grill;;Buffalo Grill;Mo-Su 11:00-23:00;;steak_house;yes;;;;;;Q944655;;+335 45 20 31 31;https://www.buffalo-grill.fr/restaurant/angouleme-gond-pontouvre;;;;;wlan;"16154";Gond-Pontouvre
0.764737460113799;45.1854390234344;way/69308739;restaurant;Entre-Nous;;;"Mo-Th 12:00-14:00,19:00-21:30; Fr,Sa 12:00-14:00,19:00-22:00; Su 12:00-14:00";;;;;;;;;;;;;;;;;;"24053";Boulazac Isle Manoire
0.765066830910021;45.1812637563807;way/69310373;restaurant;Buffalo Grill;;Buffalo Grill;;;steak_house;;;;;;;Q944655;;;;;;;;;"24053";Boulazac Isle Manoire
0.741597434389151;45.1874331320167;way/69312389;restaurant;Barnabé;;;;;;;;;;;Q18736713;;;;;;;;;;"24053";Boulazac Isle Manoire
0.110428449024258;45.6243804215147;way/69317278;fast_food;McDonald's;;McDonald's;;;burger;;yes;;;;;Q38076;;;;;;;;;"16113";La Couronne
-0.179004813001013;45.6718987073001;way/69334789;restaurant;Le Verre y Table;;;;;;;;;;;;;;;;;;;;;"16153";Mainxe-Gondeville
0.661529249452442;45.198686300805;way/69360164;restaurant;La Criée;;La Criée;;;seafood;;;;;;;;;;;;;;;;"24102";Chancelade
-1.49810256602387;43.4866629209587;way/694251155;fast_food;Five Guys;;Five Guys;;;burger;;yes;;;;;Q1131810;;;;;;;;;"64102";Bayonne
2.30028942513635;45.536359086823;way/694460680;fast_food;McDonald's;;McDonald's;;;burger;;yes;;;;;Q38076;;;;;;;;;"19275";Ussel
-0.327757835975374;45.6361908446887;way/69755621;restaurant;;;;;;;;;;;;;;;;;;;;;;"16151";Genté
-0.559154100261846;44.8659423771989;way/698219148;restaurant;I.BOAT;;;;;;;;;;;Q66658338;;;;https://www.iboat.eu/;;;;outside;;"33063";Bordeaux
-0.62058063858797;43.4645426839708;way/69865374;restaurant;;;;;;;;;;;;;;;;;;;;;;"64057";Arthez-de-Béarn
-1.77335860013086;43.3733619526369;way/698884900;fast_food;;;;;;;;;;;;;;;;;;;;;;"64260";Hendaye
1.01171664137926;44.9376016177855;way/699163682;restaurant;;;;;;;;;;;;;;;;;;;;;;"24172";Les Eyzies
-0.405585020256177;46.3403102546479;way/69957904;restaurant;Le Grand Bleu;;;Mo-Fr 11:30-13:30;;;;;;;;;;;;;;;;;;"79081";Chauray
-0.403656719553785;46.3437496594896;way/69958007;restaurant;La Virgule;;;;;;;;;;;;;;;;;;;;;"79081";Chauray
0.371139083143973;46.5722265806264;way/700119257;fast_food;O'Tacos;;O'Tacos;;;mexican;;yes;;;no;;Q28494040;;;;;;;;;"86194";Poitiers
0.37246775131008;46.5756933357639;way/700119258;restaurant;Léon de Bruxelles;;Léon de Bruxelles;;;friture;;;;;;;Q21041507;;;;;;;;;"86194";Poitiers
1.26377640000536;45.8682488003791;way/70179574;restaurant;Jean Burger;;;;;burger;;;;;;;;;;;;;;;;"87085";Limoges
1.29107636207945;45.8854961882912;way/70181031;restaurant;Courtepaille;;Courtepaille;;;steak_house;;;;;;;Q3116688;;;;;;;;;"87085";Limoges
1.26566853396429;45.8688173452384;way/70184028;fast_food;Burger King;;Burger King;;;burger;;yes;;;;;Q177054;;;;;;;;;"87085";Limoges
1.27790291177596;45.8712452423713;way/70184721;restaurant;Les Tables du Bistrot;;;"Mo-Th 11:45-14:00,18:45-22:30; Fr,Sa 11:45-14:00,18:45-23:00; Su 11:45-14:00,18:45-22:15";yes;regional;;;;;;;;;+33 5 55 37 59 59;https://www.lestablesdubistrot.fr/;;;;;;"87085";Limoges
1.29893004293841;45.9142675674248;way/70184844;restaurant;Hotel-restaurant le Colibri;;;"Mo 08:00-14:00,18:00-22:30; Tu-Th 06:00-14:00,18:00-22:30; Fr 06:00-14:00";;;;;;;;;;"49466488100021";;http://www.lecolibri-limoges.com/;;;;;wlan;"87085";Limoges
1.29013132415582;45.8805423607395;way/70209394;fast_food;McDonald's;;McDonald's;;;burger;;yes;;;;;Q38076;;;;;;;;;"87085";Limoges
1.23586232464406;45.8385969347596;way/70229545;restaurant;Restaurant Universitaire La Borie;CROUS;;Mo-Fr 11:30-13:30;yes;;no;;;;;;;;+33 5 55 45 26 42;http://www.crous-limoges.fr/restauration/carte-des-restaurants/;;;;no;yes;"87085";Limoges
1.23777120961919;45.8112358270132;way/70238217;restaurant;Restaurant du Personnel;;;;;;;;;;;;;;;;;;;;;"87085";Limoges
1.77691099246842;45.2723307940872;way/702983806;restaurant;La Rôtisserie;;;;;;;;;;;;;;;https://www.larotisserie-tulle.fr/;;;;;;"19272";Tulle
0.931385623038984;44.9124476975726;way/703321147;ice_cream;Glacier patissier;;;;;;;;;;;;;;;;;;;;;"24067";Le Bugue
0.931490217001811;44.9147165907731;way/703332281;ice_cream;Glacier du Village;;;;;;;;;;;;;;;;;;;;;"24067";Le Bugue
0.931447533869735;44.9144452563011;way/703413871;fast_food;Burger Sofa;;;;;;;;;;;;;;;;;;;;;"24067";Le Bugue
1.24499992476751;45.8485035099314;way/70372308;fast_food;McDonald's;;McDonald's;;;burger;;yes;;;;;Q38076;;;;;;;;;"87085";Limoges
0.600668450537411;44.2070098252403;way/703987689;bar;La Barque Agenaise - Bar à Fruit;Office de Tourisme d'Agen;;Apr-Oct 13:00-19:00;yes;;;;;;;;;;"+33769063462";;;;;yes;no;"47201";Le Passage
-0.354585446687322;46.6506840051767;way/70459527;bar;;;;;;;;;;;;;;;;;;;;;;"79239";Saint-Aubin-le-Cloud
1.26404507079033;45.836485136376;way/70525275;cafe;Laverie du Champ;;;;;;;;;;;;;;;;;;;;;"87085";Limoges
1.25817630000025;45.8402240003711;way/70525417;restaurant;Le Comptoir Carnot;;;;;coffee_shop;;;;;;;;;;;;;;;;"87085";Limoges
0.598216547272172;45.0449480608941;way/705949566;cafe;Le Café Lib';;;;;;;;;;;;;;;;;;;;;"24061";Bourrou
-1.09849575334022;44.7416498784834;way/70613769;restaurant;La Petite Assiette;;;;;;;;;;;;;;;;;;;;;"33005";Andernos-les-Bains
-1.10103519763724;44.7402975472984;way/70614135;bar;Villa rado;;;;;;;;;;;;;;;;;;;separated;wlan;"33005";Andernos-les-Bains
-1.07613989570555;44.7659170763149;way/70633797;bar;Orge & Houblon;;;;;;;;;;;;;;;;;;;;;"33005";Andernos-les-Bains
1.25330137862749;45.8388451027053;way/70673435;restaurant;Toquenelle Cafétéria;;;;;regional;;;;;;;;;;;;;;;;"87085";Limoges
1.25178705999997;45.8432448148009;way/70678436;restaurant;Restaumarché;;;;;;;;;;;;;;;;;;;;;"87085";Limoges
1.14398808904744;45.7976584520896;way/70701812;restaurant;Les 2 ponts;Bouthaima  Belkhiria-Meftah;;Mo-Su 07:00-22:00;yes;"french;mediterranean;couscous";;yes;;"200";;;;"91301300900018";;https://les2ponts-restaurant-aixe-sur-vienne.eatbu.com;;;;;yes;"87001";Aixe-sur-Vienne
-1.24780898636021;44.5194756690134;way/707239672;restaurant;La Salie Sud;;;;;french;;;;;;;;;+33 9 71 72 39 82;https://m.facebook.com/La-Salie-Sud-1998020497181159/;;;;;;"33529";La Teste-de-Buch
1.33157890141704;45.7687713389092;way/70740709;restaurant;Le Gril de l'Anneau;;;;;;;;;;;;;;;;;;;;;"87019";Boisseuil
1.20127904883882;45.7798408826405;way/70754639;restaurant;La Table des Faubourgs;Emmanuel Bassot;;"Tu 09:00-20:00; We 09:00-20:30; Th 09:00-20:45; Fr 09:00-21:00; Sa 09:00-21:30; Su 10:00-13:00";yes;"regional;french";;;;"50";;;;;+33 5 55 84 47 23;https://restaurant-table-des-faubourgs.com/;;;;;;"87021";Bosmie-l'Aiguille
1.28950915584537;45.7510377046985;way/70773651;restaurant;Comme à la maison;;;;;;;;;;;;;;+33 5 55 00 51 43;;;;;;;"87205";Le Vigen
1.30588441556127;45.7811545048118;way/70779902;fast_food;McDonald's;McDonald's;McDonald's;;;burger;;yes;;;;;Q38076;;;;;;;;;"87205";Le Vigen
1.89959470000415;45.7955325004027;way/708064962;bar;La Cabane de la Plage;;;;;;;;;;;;;;;;;;;;;"23165";Royère-de-Vassivière
-0.311257236452107;43.3001561728127;way/708311536;restaurant;Le Mas des arômes;;;"Mo-Fr 12:00-14:00,19:30-22:00; We 12:00-14:00; Sa 19:30-22:00";;fine_dining;;;;;;;;;;http://www.lemasdesaromes.fr/;;;;;;"64269";Idron
-0.31928680886459;43.3029320738386;way/708312790;restaurant;Léon de Bruxelles;;Léon de Bruxelles;"Mo-Th 11:30-14:30,18:30-22:30; Fr 11:30-14:30,18:30-23:00; Sa 11:30-15:00,18:30-23:00; Su 11:30-15:00,18:30-22:30";yes;friture;;yes;;;;;Q21041507;;+33 5 59 05 64 51;https://restaurants.leon-de-bruxelles.fr/fr/s/moules-frites/pau-bizanos/66001;;;;;wlan;"64132";Bizanos
1.18006138620047;45.6831657587411;way/70973829;restaurant;Pizz'a Fredo;;;;;pizza;;;;;;;;;;;;;;;;"87106";Nexon
1.49156965639088;45.8378279996947;way/71037965;restaurant;La Bisquine;;;"Tu-Sa 09:30-15:00,18:00-21:30";;crepe;;;;;;;;;;;;;;;;"87161";Saint-Léonard-de-Noblat
-0.833648163305859;45.5827517432317;way/71073962;cafe;Bar des Tilleuls;;;;;;;;;;;;;;;;;;;;;"17131";Cozes
-0.829276557781332;44.6590174926423;way/712439462;fast_food;McDonald's;;McDonald's;;;burger;;yes;;;;;Q38076;;;;;;;;;"33284";Mios
-1.60860900262326;43.4269175957817;way/71288290;bar;Ilunabar;;;;no;;;;;;;;;;+33 6 19 07 20 87;;;;;;;"64249";Guéthary
-1.61872784034646;43.4226184560362;way/71288492;restaurant;Cenitzen Borda;;;;;regional;;;;;;;;;;;;;;;;"64249";Guéthary
-1.30497473390751;43.9143131138156;way/713036638;restaurant;La Ferme d'Huchet;;;;yes;regional;;;;;;;;;+33 5 58 47 51 91;https://www.facebook.com/lafermedhuchet;;;;;;"40326";Vielle-Saint-Girons
-0.406382693846465;46.3388436242276;way/71309008;fast_food;Quick;Niort.Rest;Quick;;;burger;;yes;;;yes;;Q286494;;;;;;;;;"79191";Niort
-0.414319142325521;46.3382926472734;way/71309101;fast_food;McDonald's;;McDonald's;Mo-Su 10:00-23:00;;burger;;yes;;;;;Q38076;;+33 5 49 08 19 28;;;;;;;"79191";Niort
-0.400756497235369;46.3388083735808;way/71309304;restaurant;Poivre Rouge;Les Mousquetaires;Poivre Rouge;;yes;french;;;;;;;Q7316076;;;http://restaurants-grill.poivre-rouge.com/Deux-S%C3%A8vres-79/niort/restaurant-niort-07984;;;;;;"79191";Niort
-0.398905040093567;46.3375965855375;way/71309655;restaurant;Le Bon Plan;;;;;;;;;;;;;;;;;;;;;"79191";Niort
-0.406111215141723;46.3390110219038;way/71309765;restaurant;restaurant;;Ristorante Del Arte;"Mo-Su 12:00-14:30, 18:30-22:30";yes;italian;;;;;;;Q89208262;;;http://www.delarte.fr/restaurant-italien-pizzeria-niort.html;;;;;;"79191";Niort
-0.401600956615766;46.3395525426068;way/71311653;restaurant;Buffalo Grill;;Buffalo Grill;;yes;steak_house;;;;;;;Q944655;;;https://restaurant.buffalo-grill.fr/261698-buffalo-grill-niort;;;;;;"79191";Niort
-0.400192800336152;46.3370391773082;way/71311789;restaurant;Le Hangar;;;;;;;;;;;;;;05 49 73 90 09;https://www.hangar-resto.fr/;;;;;;"79191";Niort
-0.405711942763881;46.3390072488824;way/71312084;restaurant;O' La Vache;;;;;steak_house;;;;;;;;;+33 5 49 24 63 94;https://www.facebook.com/brasserieconviviale/;;;;;;"79191";Niort
-1.07239307455524;44.6165591306159;way/713299436;restaurant;La Boucherie;;;;;;;;;;;;;;;;;;;;;"33199";Gujan-Mestras
-0.408195637453009;46.3173710184799;way/71574706;restaurant;Bar des Ailes (routier);;;;;;;;;;;;;;;;;;;;;"79191";Niort
-1.09437072326179;46.1325851889134;way/71920691;restaurant;Le Moulin à Poivre;;;;;;;;;;;;;;;;;;;;;"17028";Aytré
-1.14763278490445;46.1352893711991;way/71926177;restaurant;La Gaîté;;;;;french;;;;;;;;;;;;;;;;"17028";Aytré
-1.56644066435661;43.4755855801934;way/71968885;cafe;Etxola Bibi;;;;;"coffee_shop;french;spanish;local;breakfast;tapas;tea";;;;;;;;;;;;;;;;"64122";Biarritz
-1.57398270973878;43.4654702711555;way/71976853;restaurant;Milady Beach;;;;;french;;yes;;;;;;;;;;;;outside;;"64122";Biarritz
-1.55008745065179;43.4870557100458;way/71978629;fast_food;;;;;;;;;;;;;;;;;;;;;;"64122";Biarritz
-1.55161354899581;43.491249600862;way/71981443;restaurant;Hôtel Régina;;;;;fine_dining;;;"4";;;;;;;https://www.thalassa.com/fr/destination-thalasso/sejour-cures-thalasso-spa-biarritz.html;;;;;;"64122";Biarritz
-1.55609231672222;43.4730094469014;way/71996616;restaurant;Marloe Biarritz;;;;;regional;;;;;;;;;"+33688077631";https://marloe-biarritz.fr/;;;;;;"64122";Biarritz
-1.33868651415168;43.6576571510165;way/720215433;restaurant;Le Tuquet;;;;;;;;;;;;;;+33 5 58 77 03 49;http://www.restaurant-le-tuquet.fr;;;;;;"40004";Angresse
-1.53485285790952;43.4722340103078;way/72023447;restaurant;Amarys;;;Mo-Sa 19:30-22:00;;;;;;;;;;;+33 5 59 01 04 04;https://surehotel-biarritz.com/fra/restaurants;;;;;;"64122";Biarritz
-1.5605955294171;43.4833409784427;way/72024048;ice_cream;Station Uvale;;;;;;;;;;;;;;;;;;;;;"64122";Biarritz
-1.76738705183137;43.3480581936222;way/72064610;restaurant;Campanile;;Campanile;;;french;;;;;;;Q2412064;;;;;;;;;"64260";Hendaye
-1.77595709999806;43.3729617505455;way/72064780;fast_food;Txirla;;;;;ice_cream;;yes;;;;;;;;;;;;;;"64260";Hendaye
-1.7558574024658;43.372641635134;way/72065619;restaurant;La table d'Ametza;;;;;;;;;;;;;;+33 5 59 20 07 05;;;;;;;"64260";Hendaye
-0.441087553580984;46.3135121573437;way/72155208;restaurant;Restaurant Scolaire Lycée Paul Guerin;;;;;scolaire;;;;;;;;;;;;;;;;"79191";Niort
-1.10290760176193;46.1116905383208;way/72345619;fast_food;McDonald's;;McDonald's;;;burger;;yes;;;;;Q38076;;;;;;;;;"17010";Angoulins
-1.09385061126047;46.1031046342575;way/72347465;restaurant;Buffalo Grill;;Buffalo Grill;;;steak_house;;;;;;;Q944655;;;;;;;;;"17010";Angoulins
-1.13521698930051;46.1067058531162;way/72348577;restaurant;;;;;;;;;;;;;;;;;;;;;;"17010";Angoulins
-1.09896322103623;46.1057165156548;way/72349900;restaurant;Bistro Lyly;;;Mo-Sa 11:30-14:30;;;no;no;;;;;;;+33 9 84 41 18 56;;;;;;;"17010";Angoulins
0.851410082001149;44.9523262787302;way/724347597;bar;;;;;;;;;;;;;;;;;;;;;;"24377";Saint-Avit-de-Vialard
-1.63999300829034;43.3992852331105;way/72480818;fast_food;McDonald's;;McDonald's;;yes;burger;;yes;;;;;Q38076;;;;;;;;;"64483";Saint-Jean-de-Luz
-1.64170289716264;43.4067349398753;way/72481868;restaurant;Bistro du Mata;;;Mo-Sa 11:30-23:00;;;;;;;;;;;+33 9 70 96 36 53;;;;;;;"64483";Saint-Jean-de-Luz
-1.63935424941047;43.3797391068539;way/72483584;restaurant;Le 1928 Restaurant;;;Mo-Su 08:00-20:00;;;;;;;;;;;+33 5 59 26 28 39;;;;;;;"64483";Saint-Jean-de-Luz
-1.656236199502;43.3965262459607;way/72483776;restaurant;Les Lierres Parc Victoria;;;;;;;;;;;;;;;http://www.parcvictoria.com;;;;;;"64483";Saint-Jean-de-Luz
-1.66282436105181;43.3891910868398;way/72485696;restaurant;Mia Poké;;;"Tu-Sa 11:30-14:30, 19:30-21:30";;;;;;;;;;;+33 5 40 07 01 43;;;;;;;"64483";Saint-Jean-de-Luz
-1.69976888944719;43.3625033023281;way/72577120;cafe;;;;;;;;;;;;;;;;;;;;;;"64545";Urrugne
-1.69995790312265;43.3622171414859;way/72578224;restaurant;Auberge Chez Maïté;;;;;;;;"3";;;;;;+33 5 59 26 14 62;;;;;;;"64545";Urrugne
-1.75745162269926;43.3468290427908;way/72580444;restaurant;Arroenia;;;;;regional;;;;;;;;;;http://www.arroenia.com;;;;;;"64545";Urrugne
-1.68523796603408;43.3706773081519;way/72586104;restaurant;La Table de Larrouleta;;;;;;;;;;;;;;+33 5 59 47 37 84;;;;;;;"64545";Urrugne
-1.69982356390579;43.3622162239732;way/72590136;cafe;PMU Plazan;;;;;;;;;;;;;;;;;;;;;"64545";Urrugne
-1.63593806218752;43.3389937447955;way/72618147;restaurant;Axafla Baïta;;;;;;;;;;;;;;+33 5 59 54 00 30;;;;;;;"64065";Ascain
-1.6598454299506;43.3369914046539;way/72618538;restaurant;Trabenea;;;;;regional;;;;;;;;;"+33559540191";https://www.hotel-trabenia.com/;;;;;;"64065";Ascain
-1.62031282670967;43.344550764733;way/72618956;restaurant;Restaurant des chasseurs;;;;;;;;;;;;;;+33 5 59 54 00 31;https://www.restaurantdeschasseurs.com/;;;;;;"64065";Ascain
-1.62063854066012;43.3453987110022;way/72620569;restaurant;Chez Gildas;;;;;;;;;;;;;;+33 5 59 41 98 70;;;;;;;"64065";Ascain
-1.45719371801962;43.4899045155637;way/72683661;fast_food;KFC;;KFC;;;chicken;;yes;;;;;Q524757;;;;;;;;;"64102";Bayonne
-1.45275934567588;43.4924891641464;way/72697662;fast_food;McDonald's;;McDonald's;;;burger;;yes;;;;;Q38076;;;;;;;;;"64102";Bayonne
-1.48375267164488;43.4871587716918;way/72701175;fast_food;Burger King;;Burger King;;;burger;;yes;;;;;Q177054;;;;;;;;;"64102";Bayonne
-1.51991693768709;46.203529886819;way/727136728;restaurant;Le Soleil;;;;;"burger;pizza;regional;seafood";;;;;;;;;;;;;;;;"17019";Ars-en-Ré
-0.121565686797522;46.5900346825814;way/72725433;restaurant;;;;;;;;;;;;;;;;;;;;;;"79278";Saint-Martin-du-Fouilloux
-0.206909768844669;46.4126924851566;way/72740371;bar;Le Sulky;;;;;;;;;;;;;;;;;;;;;"79270";Saint-Maixent-l'École
-0.205910188971687;46.413448558882;way/72741895;pub;Le Châlon;;;;;;;;;;;;;;;;;;;;;"79270";Saint-Maixent-l'École
-0.209912764900524;46.4067035004993;way/72742445;restaurant;Le Logis Saint-Martin;;;;;;;;;;;;;;;;;;;;;"79270";Saint-Maixent-l'École
-0.222375879422473;46.4079153257664;way/72742458;fast_food;McDonald's;;McDonald's;;;burger;;yes;;;;;Q38076;;;;;;;;;"79270";Saint-Maixent-l'École
-0.205191021219988;46.4117898910843;way/72742487;bar;Le Chauray;;;;;;;;;;;;;;;;;;;;;"79270";Saint-Maixent-l'École
-0.196957320762115;46.4161189097181;way/72742985;restaurant;O Resto;;;;;;;;;;;;;;;;;;;;;"79270";Saint-Maixent-l'École
-0.204756725828862;46.4138550606974;way/72744137;restaurant;Le Nagdalena;;;;;;;;;;;;;;;;;;;;;"79270";Saint-Maixent-l'École
-0.203878357006954;46.4113593378789;way/72744181;restaurant;La Marmite;;;;;;;;;;;;;;;;;;;;;"79270";Saint-Maixent-l'École
-0.205907828073549;46.4133995771457;way/72745463;fast_food;Les Pizzas de Mario;;;;;pizza;;;;;;;;;;;;;;;;"79270";Saint-Maixent-l'École
-0.197225026946478;46.416342503414;way/72745707;restaurant;L'annexe;;;;;;;;;;;;;;;;;;;;;"79270";Saint-Maixent-l'École
-0.20188428879369;46.4148950693371;way/72747269;restaurant;Le Cheval Blanc;;;;;;;;;;;;;;;;;;;;;"79270";Saint-Maixent-l'École
-0.219214635419359;46.6482829479611;way/727489917;restaurant;Panda Wok;;;"Mo-Su 11:45-14:15,18:45-22:30";yes;chinese;no;no;;;;;;;+33 5 49 71 63 57;;;;;;;"79202";Parthenay
-0.453320279891235;46.2960597519287;way/72766993;restaurant;Au 19;;;"Mo-Fh 12:00-14:00; Fr-Sa 12:00-14:00,19:30-21:30";;"french;regional";;;;;;;;;+33 5 49 04 64 48;https://bluegreen.fr/niort/;;;;;;"79191";Niort
-1.58998779019901;43.4393150373316;way/72771313;bar;Bar Du Fronton;;;;;;;;;;;;;;;;;;;;;"64125";Bidart
-1.59888789105847;43.4324829875558;way/72771663;restaurant;Bela Gorri - La Voile Rouge;;;;;;;;;;;;;;+33 5 59 47 79 73;;;;;;;"64125";Bidart
-1.590124381945;43.4396073991043;way/72773733;restaurant;Basuku;;;;;japanese;;;;;;;;;+33 6 71 43 88 61;https://www.instagram.com/basuku.restaurant/?hl=fr;;;;;;"64125";Bidart
-1.55597569212979;43.4479416417849;way/72776308;restaurant;Le Spot;;;Mo-Fr 08:00-15:00;;;;yes;;;;;;;;;;;;;;"64125";Bidart
-1.57816938171691;43.4471401520915;way/72779108;bar;Le Soleil des Antilles;;;;;;;;;;;;;;+33 5 59 26 51 84;http://www.soleildesantilles.fr;;;;;;"64125";Bidart
-1.57047497038858;43.4487452457134;way/72779139;restaurant;Chez Peïo Cafétéria le Relais;;;;;traditional;;;;;;;;;+33 5 59 54 89 12;https://cafeteria-le-relais.business.site/;;;;;;"64125";Bidart
-1.5966031237281;43.4329694486241;way/72784202;restaurant;Chez Auguste;;;;;french;;;;;;;;;+33 5 59 54 94 01;;;;;;;"64125";Bidart
-1.51233440000212;46.2105984003212;way/727861481;cafe;Café du Port;;;;;;;;;;;;;;;;;;;;;"17019";Ars-en-Ré
-1.5122487096329;46.210572963595;way/727861482;cafe;Laure et Seb;;;;;"burger;pizza;coffee_shop;ice_cream";;;;;;;;;;;;;;;;"17019";Ars-en-Ré
-0.752145941638962;46.1071020231696;way/72801063;restaurant;La Station;;;;;;;;;;;;;;;;;;;;;"17434";Surgères
-0.613041146988831;43.6380141707697;way/728062821;fast_food;McDonald's;;McDonald's;;;burger;;yes;;;;;Q38076;;;;;;;;;"40119";Hagetmau
-0.751527954215378;46.1077971746124;way/72807586;restaurant;Le Petit Saigon Chez Giap;;;;;vietnamese;;;;;;;;;;;;;;;;"17434";Surgères
-0.4789466142341;46.3114000110265;way/72811173;restaurant;Le Comptoir du Pélican;;;Mo-Fr 11:45-14:30;limited;"buffet;World";;no;;"180";;;;;+33 5 49 79 22 22;http://www.lecomptoirdupelican.com/;;;;outside;;"79191";Niort
-1.58725761448024;43.3032826321213;way/72845303;restaurant;Pikassaria;;;;;regional;;;;;;;;;+33 5 59 54 21 51;https://hotel-pikassaria.com;;;;;;"64504";Sare
-1.01231661049179;45.6309102656651;way/72951473;bar;Butterfly Bar;;;;;;;;;;;;;;;;;;;;;"17306";Royan
-1.02368227437868;45.6244288622513;way/72951801;restaurant;Le Chalet;;;;;;;;;;;;;;;;;;;;;"17306";Royan
-1.01033340491812;45.6233355283308;way/72955118;restaurant;Le Cympatique;;;;;;;;;;;;;;;;;;;;;"17306";Royan
-1.03097170959258;45.6186098658875;way/72956843;restaurant;Le Mogador;;;;;;;;;;;;;;+335 46 38 85 85;https://le-mogador.fr;;;;;wlan;"17306";Royan
-0.995383390357543;45.630059256309;way/72957819;fast_food;La Case à Pizza;;;;;pizza;;;;;;;;;;;;;;;;"17306";Royan
-0.989858645193592;45.6332836646263;way/72965766;bar;Le Soubok;;;;;;;;;;;;;;;;;;;;;"17306";Royan
-1.04230246263641;45.6203687355923;way/72968697;restaurant;Le Chay;;;;no;;;;;;;;;;;;;;;;;"17306";Royan
-0.988699674054851;45.6322756251795;way/72974341;restaurant;King Buffet;;;;;asian;;;;;;;;;;;;;;;;"17306";Royan
-1.00527194426745;45.6156677003856;way/72974505;cafe;L'Orangerie;;;;;;;;;;;;;;;;;;;;;"17306";Royan
-1.00254640028351;45.6234618657745;way/72976960;fast_food;McDonald's;Mac Donald's;McDonald's;Mo-Sa 08:30-24:00;;burger;;yes;;;;;Q38076;;;;;;;;yes;"17306";Royan
-1.03145643727257;45.6278834590728;way/72977124;bar;Bar du Marché;;;;;;;;;;;;;;;;;;;;;"17306";Royan
-0.224837262798285;45.6734804380458;way/73104957;restaurant;La Ribaudière;;;;;french;;;"1";;;;;;+33 5 45 81 30 54;http://www.laribaudiere.com/;;;;;;"16056";Bourg-Charente
-0.450616977062469;43.331230496143;way/731150135;restaurant;Buffalo Grill;;Buffalo Grill;;;steak_house;;;;;;;Q944655;;;;;;;;;"64335";Lescar
0.179053851828509;45.6907928480793;way/732751904;fast_food;Burger King;;Burger King;Mo-Su 11:00-22:00;;burger;yes;yes;;;;;Q177054;"80136322700340";+335 45 20 61 89;https://www.burgerking.fr/restaurant/angouleme-champniers;;;;;wlan;"16078";Champniers
0.180089897323325;45.6907842836178;way/732751905;fast_food;KFC;;KFC;Mo-Su 11:00-22:30;;chicken;yes;yes;;;;;Q524757;"80403313200015";+335 45 22 50 65;https://www.kfc.fr/restaurants/kfc-angouleme-champniers/;;;;;wlan;"16078";Champniers
0.177237625191539;45.6894180866644;way/732751916;restaurant;Signorizza;;Signorizza;;;pizza;;;;;;;Q101603846;"84184540700029";+335 45 20 36 36;https://restaurant-pizzeria.signorizza.com/store/signorizza-angouleme-champniers-11703;;;;;;"16078";Champniers
-0.756651315645;43.47336590223;way/732958395;restaurant;Le Grill du Lac;;;;;french;no;no;;;;;;;;;;;;;;"64430";Orthez
-0.414000355280156;46.3180004874743;way/733839522;restaurant;La Fabrik'Locale;;;;;;;;;;;;;;;;;;;;;"79191";Niort
-0.585442612419561;46.3217238365826;way/73406933;restaurant;L'Atelier Gourmand;;;"Th-Tu 12:00+; Th-Mo 19:00+";;;;;;;;;;;"+33549796802";https://www.latelier-gourmand-restaurant.fr/;;;;;;"79100";Coulon
-0.586873149745192;46.322015149503;way/73407009;restaurant;Restaurant Le Central;;;;;;;;;;;;;;"+33549359020";https://www.hotel-lecentral-coulon.com/;;;;;;"79100";Coulon
-0.584634173790252;46.3214742068803;way/73407678;restaurant;Quai Sud;;;;;;;;;;;;;;"+33549246435";;;;;;;"79100";Coulon
-0.5863862888705;46.3223721343762;way/73409055;restaurant;Mam'zelleAngele;;;;;crepe;;;;;;;;;+33 5 49 34 55 70;;https://fr-fr.facebook.com/pages/category/Restaurant/Mamzelle-Ang;;;;;"79100";Coulon
-0.61635742979579;46.3117885250127;way/73409626;restaurant;Auberge de l'Ecluse;;;"Tu off; Jan,Feb,Mar off";;;;;;;;;;;;;;;;;;"79100";Coulon
-0.587727925394657;46.3205308799993;way/73410015;ice_cream;Confiserie Leclercq;;;;;;;;;;;;;;;;;;;;;"79100";Coulon
-0.584456109381173;46.3214537631621;way/73410750;restaurant;Auberge Embarcadére La Pigouille;;;;;;;;;;;;;;;;;;;;;"79100";Coulon
-0.60912809491735;46.3151218090464;way/73411251;restaurant;;Camping de la Venise Verte;;;;;;yes;;;;;;;;;;;;;;"79100";Coulon
-0.585618679768443;46.3210535171856;way/73411681;cafe;L'Escale;;;;;;;;;;;;;;;;;;;;;"79100";Coulon
-0.529988750012901;46.3698673503103;way/73439076;restaurant;Le Flamboyant;;;;;;;;;;;;;;;;;;;;;"79293";Saint-Rémy
-0.463781710831499;46.3269378044732;way/73500366;cafe;La Bulle;;;Mo-Sa 16:00-02:00;no;french;;;;;;;;;;;;no;;;;"79191";Niort
