X;Y;osm_id;type;name;operator;wheelchair;opening_hours;reception_opening_hours;stars;rooms;beds;internet_access;camp_site;fee;capacity;website;phone;facebook;email;com_insee;com_nom
1.20651423509229;44.8048651512399;way/318951905;camp_site;Camping municipal Cénac-et-Saint-Julien;;;Jun 1 - Sep 30;;;;;;;;;https://cenac-en-perigord.fr/decouvrir/camping-municipal/;+33 5 53 28 31 91;;mairie.cenac@orange.fr;"24152";Domme
1.17612423165667;44.8036722653471;way/318954581;hotel;Gite rural Dordogne - Le Phoenix;Mme Sardan;;;;;;;;;;;https://www.gites-ruraux-france-dordogne.com;;;;"24091";Cénac-et-Saint-Julien
0.6078509281236;44.8873011808812;way/320584535;camp_site;Camping L'escapade;;;;;;;;;;;;;;;;"24224";Lamonzie-Montastruc
1.73312255092457;46.2984615894437;way/321098296;hotel;;;;;;;;;;;;;;;;;"23244";Saint-Sulpice-le-Dunois
-0.031934979038466;44.8782115183683;way/321181820;guest_house;;;;;;;;;;;;;;;;;"33045";Belvès-de-Castillon
-1.10075312604906;43.7428600614074;way/322720633;camp_site;Camping des Abesses;;;;;"2";;;yes;;;;https://www.thermes-dax.com/hotels/camping-des-abesses/;+33 5 58 91 65 34;;camping@thermesadour.com;"40279";Saint-Paul-lès-Dax
1.96156025000443;46.3726396504936;way/322832765;guest_house;Moulin Ecurades;;;;;;;;;;;;;;;;"23139";Moutier-Malcard
1.94434135898107;46.3954040739249;way/322836195;hotel;Veï Lou Quéri;;;;;;"5";;yes;;;;http://veilouqueri.com;+33 55 580 6608;;corrieron@wanadoo.fr;"23139";Moutier-Malcard
-0.704160313725677;43.2457633993292;way/323690501;camp_site;Les berges du Joos;;;;;"1";;;wlan;;;;http://www.lesbergesdujoos.fr/;+33 5 59399800;;rpcorne@free.fr;"64481";Saint-Goin
-0.652336799013526;42.8648750342069;way/323772377;wilderness_hut;Cabane de la Cuarde;;;;;;;;;;;"4";;;;;"64006";Accous
1.54519688834574;46.3078016608245;way/324193189;guest_house;Chambre d'hôtes Maison Durran;M. et Mme Johnson;;;;;"4";;wlan;;;;http://www.bnbinfrance.com;+33 5 55 63 68 07;;;"23199";Saint-Germain-Beaupré
1.70755091418242;45.6613290536631;way/32480362;guest_house;;;;;;;;;;;;;;;;;"87058";Domps
1.45806872224158;46.3110769332983;way/327499954;hotel;Domaine de Vareilles;;;;;;"16";;wlan;;;;http://www.domaine-de-vareilles.com;+33 5 55 63 78 90;;domaine-de-vareilles@gmail.com;"23258";Vareilles
-0.569540214584557;45.2918221490285;way/329354867;caravan_site;;;;;;;;;;;;;;;;;"33380";Val-de-Livenne
-1.32266138339792;44.0912144934059;way/329681789;hotel;Hôtel de la Plage;;;;;;;;;;;;;;;;"40266";Saint-Julien-en-Born
-1.22420341661248;44.062516755575;way/329681949;guest_house;Entre Mer et Pins;;;;;;;;;;;;;;;;"40266";Saint-Julien-en-Born
-0.680768216592326;46.1996529561139;way/329700623;caravan_site;;;;;;;;;;;;;;;;;"79170";Mauzé-sur-le-Mignon
-1.07003157898714;44.0614360022007;way/329701767;guest_house;Auberge Caule;;;;;;;;;;;;;;;;"40210";Onesse-Laharie
-1.4476131122477;43.3385818282307;way/329837868;caravan_site;Stationnement camping car;;;;;;;;;;yes;"5";;;;;"64213";Espelette
-1.41800291258125;43.3660629195023;way/329871124;hotel;Club Vacanciel Hameau d'Arnaga;;;;;;;;;;;;;;;;"64160";Cambo-les-Bains
-1.14997240384709;43.8237078589763;way/330047532;camp_site;Camping du Toy;;yes;"09:00-13:00,16:00-21:00";;;;;;;;;;;;mail@camping-du-toy.com;"40123";Herm
-0.391323517115112;43.9783670168777;way/330186530;chalet;Gîte Pigerot;operator=Pierre Jouclas;;;;;;;yes;;;;;;;;"40162";Lucbardez-et-Bargues
-1.1641327792136;43.647645035077;way/330334352;camp_site;Camping Port Carrere;;;Mo-Su 09:00-19:00;;;;;;;;;https://www.portcarrere.com;+33 6 85 12 18 06;;accueil@portcarrere.com;"40211";Orist
1.06128133482336;45.5005212852473;way/330488533;camp_site;La Chatonniere;;;;;;;;;;;;https://chatonniere.com/;;;;"24218";Jumilhac-le-Grand
-0.390920318896764;42.9343274897248;way/332248266;wilderness_hut;Cabane de Pouey;;;;;;;;;;;;;;;;"64320";Laruns
-1.1205185718317;46.1182860442034;way/332649951;camp_site;Les Sables;;;;;"4";;;;;;;https://www.camping-les-sables.com/;;;;"17028";Aytré
-1.14775318665908;46.1541260272789;way/332652604;hotel;Les Gens de Mer;;no;;;;;;;;;;;;;;"17300";La Rochelle
-0.528135849996977;42.9185413505469;way/332855306;wilderness_hut;Cabane de Yèse;;;;;;;;;;;"3";;;;;"64223";Etsaut
-1.0973031919665;45.3642838832114;way/332931354;camp_site;L'Alouette;;;;;;;;;;;;;;;;"33540";Vendays-Montalivet
-1.10066113548572;45.3662639069489;way/332931355;camp_site;Le Mérin;;;;;"2";;;;;;;https://www.campinglemerin.com/;;;;"33540";Vendays-Montalivet
1.14892287331326;44.8368081786471;way/333354689;camp_site;Camping Le Capeyrou;;;May 15 - Sep 30;;"3";;;;;yes;;https://www.campinglecapeyrou.com/;+33 5 53 29 54 95;;contact@campinglecapeyrou.com;"24040";Beynac-et-Cazenac
1.25270303839009;44.8252268038659;way/333354691;camp_site;Domaine de Soleil Plage;;;;;;;;;;;;https://www.soleilplage.fr/;+33 5 53283333;;;"24587";Vitrac
1.43136987157818;44.8729343442655;way/333354694;camp_site;La Borgne;;;;;;;;;;;;http://cazoules.pagesperso-orange.fr/mapage/index.html;"+33553298164";;campingcazoules@orange.fr;"24325";Pechs-de-l'Espérance
1.25108395800497;44.8244726331451;way/333354697;camp_site;La Bouysse;;;;;;;;;;yes;;http://www.labouysse.com;+33 5 53283305;;;"24587";Vitrac
-0.399446800001248;42.8423786005386;way/333405233;wilderness_hut;Cabane d'Arrégatiou;;;;;;;;;;;"8";;;;;"64320";Laruns
1.41255236161071;45.9723646911713;way/333883938;camp_site;L'écrin nature;;;;;"3";;;wlan;;;;http://www.campinglecrinature.com/;+33 6 52 92 71 65;;contact@campinglecrinature.com;"87002";Ambazac
-1.03482491497464;46.0762577703025;way/334514892;camp_site;Camping Le Moulin de la Pierre;;;;;;;;;;;;http://www.campinglemoulindelapierre.com/;;;;"17413";Saint-Vivien
0.398831634833197;46.7150568082814;way/334678515;camp_site;;;;;;;;;;;;;;;;;"86115";Jaunay-Marigny
1.51459854803216;45.9423037201014;way/335342106;camp_site;Camping Au Pont du Dognon;;;;;"3";;;yes;;yes;;https://www.aupontdudognon.fr/;+33 5 55 56 57 25;;;"87157";Saint-Laurent-les-Églises
-1.14134680942471;45.7584492963867;way/336141929;camp_site;Camping du Petit Pont;;;;;;;;;;;;;;;;"17021";Arvert
-0.963432863332897;45.560496203155;way/336561061;camp_site;Camping de la Plage;;;;;"2";;;;;;;http://www.camping-plage-meschers.com/;+335 45 91 88 62;;;"17230";Meschers-sur-Gironde
-0.961142706430215;45.5599183400754;way/336561063;camp_site;Les Nonnes;;;;;"2";;;;;;;http://www.camping-les-nonnes.com;+335 46 02 72 81;;campinglesnonnes@hotmail.com;"17230";Meschers-sur-Gironde
-0.962617932207639;45.5610208898182;way/336561065;camp_site;Les Sables;;;;;"2";;;;;;;http://www.camping-des-sables.com/;+33 5 46 02 75 77;;contact@camping-des-sables.com;"17230";Meschers-sur-Gironde
1.27403299544002;44.8399884334791;way/337589678;caravan_site;Aire Stationement Camping-Car;Camping-car Park;;;;;;;;;yes;"30";https://www.campingcarpark.com;;;;"24082";Carsac-Aillac
0.667466832016135;46.4498340900508;way/338044321;camp_site;Camping Municipal Les Tuileries;;;;;;;;;;;"40";;;;;"86077";Civaux
-1.07158378489463;43.7058534500631;way/339870796;camp_site;Camping Le Bascat;;;;;;;;;;;;;+33 5 58 56 16 68;;;"40088";Dax
-0.624000249809263;43.1796198150053;way/340236478;camp_site;Camping Pyrénées Nature;;;;;"3";;;;;;;;;;;"64422";Oloron-Sainte-Marie
1.74249561485923;45.7394266945322;way/34255944;hotel;Relais du Haut-Limousin;;;;;"2";;;;;;;https://www.relaisduhautlimousin.com/;;;;"87064";Eymoutiers
0.888768839739114;44.2685342502312;way/342722867;camp_site;Les 2 Lacs;;;;;;;;;;;;;;;;"47025";Beauville
1.01802013407005;44.3788277669559;way/343076967;camp_site;Camping le Pouchou;;;;;;;;;;;;;;;;"47072";Courbiac
1.0191975112021;44.3779999311644;way/343076972;camp_site;;;;;;;;;;;;;;;;;"47072";Courbiac
0.868793235401115;44.753535033076;way/343913591;hotel;Lou Peyrol;;;;;;;;;;;;;;;;"24290";Montferrand-du-Périgord
0.866057350620744;44.4508117935608;way/344550635;guest_house;La Granja;;;;;;;;;;;;http://www.gites-lagranja.com/;;;;"47315";Trentels
0.985909250336369;45.9524251678918;way/347874267;caravan_site;pernoctar;;;;;;;;;;;;;;;;"87078";Javerdat
1.29892839104869;44.9019005667445;way/348394061;camp_site;La Châtaigneraie;;;;;;;;;;;;;;;;"24336";Prats-de-Carlux
-0.215478700213257;44.4317488995632;way/349223688;hotel;Le Rodin;;;;;;;;wlan;;;;;+33 5 56 25 09 96;;;"33036";Bazas
2.00995124999497;45.6567344004046;way/351195878;hostel;Gite Chabannes 19;;;;;;;;;;;;;;;;"19265";Tarnac
1.28332180005745;44.9027250474177;way/351941142;camp_site;Camping Les Grottes de Roffy;;;;;"4";;;;;;;https://www.roffy.fr/;;;;"24471";Sainte-Nathalène
-0.538551873659303;45.5940972400122;way/35283754;camp_site;Moulin de la Vergne;;;;;;;;;;;;;;;;"17283";Pons
-1.19428077230982;44.2238820392685;way/35354554;camp_site;Aurilandes;Tohapi;;;;"3";;;;;;;http://www.campingaurilandes.com/;;;;"40019";Aureilhan
1.1423134614369;45.2326159933114;way/358825161;caravan_site;;;;;;;;;;;;"6";;+33 553 504 373;;;"24302";Nailhac
-1.23846100033369;44.4565579119503;way/358903420;camp_site;"Village de vacances ""La Jaougue Soule""";VTF;;;;;;;wlan;;yes;"115";https://www.vtf-vacances.com/fr/village-vacances-familles/aquitaine/landes/biscarrosse/48;;;;"40046";Biscarrosse
-1.20593056878206;45.8815293114644;way/359618204;camp_site;Airotel d'Oléron;;;;;;;;;;;;;;;;"17093";Le Château-d'Oléron
0.731273314251704;45.1872235991921;way/360355528;caravan_site;Espace des Prés;;;;;;;;;;;;;;;;"24322";Périgueux
0.347610110357823;45.0568802770688;way/360409524;hotel;Château La Thuilière;;;;;;;;;;;;https://www.chateaulathuiliere.com/;;;;"24409";Saint-Front-de-Pradoux
-0.507562196936874;45.7540244791848;way/360598223;caravan_site;Aire de camping-car;Ville de Saint-Césaire;;;;;;;;;no;"10";;;;;"17314";Saint-Césaire
0.870304374658921;45.7613153079618;way/361149721;apartment;;;;;;;;;;;;;;;;;"87111";Oradour-sur-Vayres
0.870000161193031;45.7612569458587;way/361150548;apartment;;;;;;;;;;;;;;;;;"87111";Oradour-sur-Vayres
0.122782263443015;44.8298908112582;way/362998428;camp_site;Camping La Rivière Fleurie;;;;;;;;;;;;;;;;"24370";Saint-Antoine-de-Breuilh
-0.322705892207625;44.4451191594618;way/363479840;chalet;Gîte de la Gare;;;;;;;;;;;;https://www.gironde-tourisme.fr/hebergements-meubles/gite-de-la-gare/;;;;"33537";Uzeste
-1.04197974314598;45.4790382587871;way/364182314;camp_site;Camping la Riviere;;;;;;;;;;;;https://www.camping-lariviere.fr/;;;;"33521";Talais
-0.716557082952101;42.8978130858702;way/366052706;wilderness_hut;Cabanes d'Ansabère;;;;;;;;;;;"8";https://www.pyrenees-refuges.com/fr/affiche.php?numenr=12;;;;"64336";Lescun
-0.719127866495698;42.9080149372795;way/366052707;wilderness_hut;Cabane de Pédain;;;;;;;;;;;"6";;;;;"64336";Lescun
-0.716767302783914;42.8978687835526;way/366052708;wilderness_hut;;;;;;;;;;;;;;;;;"64336";Lescun
1.01517846815786;44.9138790587986;way/366124663;guest_house;;;;;;;;;;;;;;;;;"24172";Les Eyzies
-1.15702973847166;44.4365756006839;way/366784300;camp_site;Mayotte Vacances;;yes;;;"5";;;;;;;https://www.mayottevacances.com/;;;accmayottevacances@vacancesselect.com;"40046";Biscarrosse
0.724694745247197;46.0296851368718;way/366878078;caravan_site;Aire de camping-car;;;;;;;;;;;;;;;;"16131";Esse
-1.27312406300913;43.8565471919662;way/367013494;camp_site;"Aire Naturelle de Camping ""Au Gat""";;;;;;;;no;;;;;;;;"40150";Léon
-1.06784456937633;43.2096837440031;way/367288307;camp_site;Camping Inxauseta;;yes;;;;;;;;yes;"30";http://inxauseta.fr/;+33 6 82 70 49 76;;inxauseta@laposte.net;"64150";Bunus
-0.965943698566824;45.7752142357172;way/367289816;camp_site;Camping Le Valérick;;;;;;;;;;;;;;;;"17406";Saint-Sornin
0.303455230095798;46.1577478243274;way/368952706;camp_site;;;;;;;;;;;;;;;;;"86255";Savigné
1.4042244967013;44.8990916766091;way/369286184;camp_site;Au p'tit Bonheur;;;;;"3";;;;;;;;;;;"24325";Pechs-de-l'Espérance
-1.25363768705313;43.1721781447346;way/36928675;camp_site;Europ Camp;private;;May-Sep;;"4";;;wlan;;;"500";;;;;"64066";Ascarat
0.781237733430378;46.256172259376;way/370090789;chalet;;Monique et Jacques Garcia;;;;;;;;;;;;;;;"86001";Adriers
0.340803413883499;45.2575588483534;way/37049695;camp_site;Camping de la Dronne;;;;;;;;;;;;;;;;"24586";Villetoureix
-1.2512424576542;43.8853240071602;way/370621811;camp_site;Landes Oceanes;;;;;"4";;;;;;;https://www.camping-landes-oceanes.com/;;;;"40276";Saint-Michel-Escalus
-1.25247947581524;45.9172975934292;way/371155275;camp_site;Camping la Cailletière;;;;;;;;;;;;https://www.camping-lacailletiere.com/;+33 5 46 75 36 33;;camping.la.cailletiere@orange.fr;"17140";Dolus-d'Oléron
1.43243396837881;44.9373399010793;way/373412521;camp_site;La Draille;;;;;;;;;;;;;;;;"24516";Salignac-Eyvigues
-0.92755471368831;43.4715941077466;way/373573299;apartment;Royal Béarn;;;;;;;;;;;;;;;;"64499";Salies-de-Béarn
-1.35058625736028;43.9498965121649;way/37374719;camp_site;Eurosol;;;;;"4";;;;;;;https://www.camping-eurosol.com/;;;;"40326";Vielle-Saint-Girons
-0.957147199844968;45.5710381341091;way/373782517;camp_site;La Plénitude;;;;;;;;;;;;;;;;"17230";Meschers-sur-Gironde
-1.1894834729445;45.0079458737124;way/373825580;camp_site;Airotel Ocean;;;;;"4";;;;;;;https://www.airotel-ocean.com/;;;;"33214";Lacanau
-1.19344061937423;45.0124647582782;way/373825631;camp_site;Grand pins;Yelloh;;;;"5";;;;deluxe;;;https://www.lesgrandspins.com/;;;;"33214";Lacanau
-1.16852566516936;44.0767441571831;way/37531394;hotel;La Maison de Mézos;;;;;;;;;;;;;;;;"40182";Mézos
-0.928945267239322;43.4753233035078;way/375357370;hotel;Club Vacanciel;Vacanciel;;;;;;;;;;;https://www.vacanciel.com/club-salies-de-bearn-324.html;+33 559 387 300;;salies@vacanciel.com;"64499";Salies-de-Béarn
1.01553671319377;44.934397173478;way/375384310;hotel;Le Centenaire;;;;;"3";;;;;;;;;;;"24172";Les Eyzies
1.01463273932244;44.9360609873342;way/375389208;hotel;Hôtel De France;;;;;"3";;;;;;;;;;;"24172";Les Eyzies
1.02362700005519;44.9361514012805;way/375390737;hotel;Font de Gaume;;;;;;;;;;;;;+33 553351800;;;"24172";Les Eyzies
0.442834032682777;45.2516449477344;way/375543186;chalet;;;;;;;;;;;;;;;;;"24154";Douchapt
0.442169049995816;45.2520915504601;way/375543187;chalet;;;;;;;;;;;;;;;;;"24154";Douchapt
0.442013961537228;45.2511365726358;way/375543188;chalet;;;;;;;;;;;;;;;;;"24154";Douchapt
0.442023532309846;45.2515639472759;way/375543189;chalet;;;;;;;;;;;;;;;;;"24154";Douchapt
0.442739270514626;45.2514041969379;way/375543190;chalet;;;;;;;;;;;;;;;;;"24154";Douchapt
0.442513000000582;45.2511410504621;way/375543191;chalet;;;;;;;;;;;;;;;;;"24154";Douchapt
0.442317400002161;45.2519058504639;way/375543192;chalet;;;;;;;;;;;;;;;;;"24154";Douchapt
0.441846837429882;45.2517469806743;way/375543193;chalet;;;;;;;;;;;;;;;;;"24154";Douchapt
0.442519344598008;45.2513419686137;way/375543194;chalet;;;;;;;;;;;;;;;;;"24154";Douchapt
0.442328025009566;45.2509821851763;way/375543195;chalet;;;;;;;;;;;;;;;;;"24154";Douchapt
0.441832190158767;45.2519416273495;way/375543196;chalet;;;;;;;;;;;;;;;;;"24154";Douchapt
0.442363000001974;45.2517062504614;way/375543197;chalet;;;;;;;;;;;;;;;;;"24154";Douchapt
0.441946600005198;45.2520906504572;way/375543198;chalet;;;;;;;;;;;;;;;;;"24154";Douchapt
0.442019731777978;45.2513486973645;way/375543199;chalet;;;;;;;;;;;;;;;;;"24154";Douchapt
0.442031145833243;45.2509732183387;way/375543200;chalet;;;;;;;;;;;;;;;;;"24154";Douchapt
-0.934344721570239;43.4726955200944;way/376047797;caravan_site;Aire de camping-car du Herre;;;;;;;;;;;;;;;;"64499";Salies-de-Béarn
1.21669201350327;44.8904936985596;way/376198478;guest_house;"Hôtel de Magnanat, La Maison du Notaire Royal";;;;;;;;;;;;https://www.sarlat-chambres-hotes.com/;"+33 5 53 31 26 60;+33 6 08 67 76 90";;contact@toulemon.com;"24520";Sarlat-la-Canéda
1.21199999920433;44.8864948305716;way/376200442;guest_house;Le Cocon Bohème;;no;;;;"1";;yes;;;;;+33 6 85 02 85 20;;feller.jean-francois24@wanadoo.fr;"24520";Sarlat-la-Canéda
1.18535371885406;44.8846980888855;way/376204293;hotel;Château La Bénéchie;;;;;;;;;;;;;;;;"24520";Sarlat-la-Canéda
1.18524189610504;44.8858465028989;way/376205638;chalet;;;;;;;;;;;;;;;;;"24520";Sarlat-la-Canéda
1.18487453543294;44.884566170096;way/376206359;chalet;;;;;;;;;;;;;;;;;"24520";Sarlat-la-Canéda
1.20126790777657;44.9082417168224;way/376210243;chalet;Les Pierres de Loubéjac;;;;;;;;;;;;;;;;"24520";Sarlat-la-Canéda
-0.683402160940256;45.8779980655269;way/376255150;camp_site;L'ile aux Loisirs;;;;;;;;;;;;;;;;"17252";Le Mung
-0.805815974669593;44.5059146190648;way/376326136;chalet;Cassiopée;;;;;;;;;;;;;;;;"33042";Belin-Béliet
-0.805832231586066;44.5060933598876;way/376326718;chalet;La Lyre;;;;;;;;;;;;;;;;"33042";Belin-Béliet
-0.806032299881717;44.5061003213854;way/376326806;chalet;Grande Ourse;;;;;;;;;;;;;;;;"33042";Belin-Béliet
-0.805728248673525;44.50598874012;way/376328309;chalet;Andromede;;;;;;;;;;;;;;;;"33042";Belin-Béliet
-0.805978928195033;44.5059705530547;way/376329416;chalet;Orion;;;;;;;;;;;;;;;;"33042";Belin-Béliet
0.517180210617714;46.1730399346974;way/37633178;hotel;Hôtel du Diamant;;;;;;;;;;;;;;;;"86152";Mauprévoir
-0.931187813221975;43.4737351652001;way/376423511;motel;Résidence de la Source;;;;;;;;;;;;;;;;"64499";Salies-de-Béarn
-0.995823749032441;45.9481428400334;way/377507628;camp_site;Camping Le Bateau;;yes;"Mo-Su 09:00-12:00, 14:30-19:00";;;;;wlan;;yes;;http://www.campinglebateau.net/;+33 5 46 99 41 00;;lebateau@orange.fr;"17299";Rochefort
0.123699963030283;46.4377067109236;way/377778774;camp_site;Camping de Vauchiron;;;;;"2";;;wlan;;;"105";https://www.lusignan.fr/spip.php?article701;+33 5 49 43 30 08;;mairie@lusignan.fr;"86139";Lusignan
0.994596596863985;45.57498706846;way/378114292;alpine_hut;;;;;;;;;;;;;;;;;"24486";Saint-Pierre-de-Frugie
-0.496468831743511;45.767470420678;way/378630218;chalet;Village vacances Les Borgères;;limited;;;;;;;;;;http://villagevacances.over-blog.com/;;;;"17314";Saint-Césaire
-0.554177318425059;45.5773278628156;way/378663851;camp_site;Le Paradis;;;;;;;;;;;;;;;;"17283";Pons
-0.432722332010864;45.4438006000258;way/378675701;camp_site;Camping Municipal de Jonzac;;;;;"3";;;;;;"38";https://www.jonzac-haute-saintonge.com/trouver-votre-hebergement/camping-municipal-de-jonzac-5752960/;+33 5 46 48 64 87;;;"17197";Jonzac
-1.1576447812028;46.1506024648074;way/37938786;camp_site;Camping municipal Le Soleil;Ville de La Rochelle;;;;"2";;;wlan;standard;yes;"170";https://www.larochelle.fr/vie-quotidienne/touristes/hebergement/camping-du-soleil;;;;"17300";La Rochelle
-1.10309474868041;45.6814952847066;way/379396880;camp_site;Les Côtes de Saintonge;;;;;"3";;;;;;;https://www.lescotesdesaintonge.fr/;;;;"17311";Saint-Augustin
-0.752951397778212;46.10158427685;way/379505839;camp_site;Camping de la Gères;;;;;"3";;;;;;;;;;;"17434";Surgères
0.660078200004655;46.1915450182045;way/38003008;hotel;Hôtel du Val de Vienne;;;;;;;;;;;;;;;;"86289";Le Vigeant
-1.36701314014955;46.1723144764428;way/381258287;guest_house;Trésor des Dunes;;;;;;;;;;;;;;;;"17051";Le Bois-Plage-en-Ré
-1.32012076287368;43.8604403352101;way/382302452;chalet;Les Villages sous les Pins;Association Syndicale Libre des Copropriétaires des Villages sous les Pins;;;;;;;;;;;http://www.villagesouslespins.fr/;+33 5 58 48 50 36;;animation@villagesouslespins.com;"40150";Léon
-0.639704805262917;44.7504161019333;way/383752937;caravan_site;;;;;;;;;no;;no;;;;;;"33090";Canéjan
-1.05265598616177;45.9882668603151;way/384006941;camp_site;Domaine des Charmilles;;;;;"4";;;;;;;https://domainedescharmilles.com/;;;;"17353";Saint-Laurent-de-la-Prée
-0.317117196898284;44.6386587867175;way/384039336;caravan_site;Aire de Camping-Cars de Cadillac;;;;;;;;;;;;;;;;"33081";Cadillac-sur-Garonne
-0.955563449028147;45.9443533605972;way/384542376;caravan_site;;;;;;;;;;;yes;;;;;;"17299";Rochefort
-1.12696457869141;43.6116222324965;way/384744187;hotel;Logis Gnàc é Pause Hôtel et Bistro;;;;;;"13";;wlan;;;;https://gnac-e-pause.fr/;+33 5 58 77 20 77;;contact@gnac-e-pause.fr;"40269";Saint-Lon-les-Mines
0.061500207178915;46.919332272522;way/384902413;camp_site;;;;;;;;;;;;;;;;;"86149";Martaizé
1.26308731547671;44.9127885561448;way/384988471;camp_site;Camping de Maillac;;;;;;;;;;;;;;;;"24471";Sainte-Nathalène
-0.495033978425982;45.6998417951882;way/385079474;camp_site;Camping Municipal La Fontaine du Pré Saint-Jean;;;;;;;;;;;;https://dompierre-sur-charente.com/camping-municipal/;;;;"17141";Dompierre-sur-Charente
-1.426241966864;43.69112333479;way/385316426;caravan_site;;;;;;;;;;;;;;;;;"40296";Seignosse
0.965612369052375;45.6348541375474;way/385574992;hostel;Famille Jonker;;;;;;;;;;;;;;;;"87032";Châlus
0.980970596693632;45.6512300975853;way/385577326;hotel;L'Escale Gourmande;;;;;;;;;;;;;;;;"87032";Châlus
-1.31586290424059;43.8875288645283;way/386068934;hotel;Hôtel du Lac;;;;;;;;;;;;;;;;"40150";Léon
-1.11782122164003;44.2390224620001;way/386710753;guest_house;;;;;;;;;;;;;;;;;"40229";Pontenx-les-Forges
-1.07280460105018;44.2350737853213;way/386711306;wilderness_hut;Hôtellerie de Bouricos;Mairie de Pontenx les Forges;;;;;;;;;;;;;;;"40229";Pontenx-les-Forges
-1.11965816956531;44.2404028223219;way/386713527;hotel;Hôtel les forges;;;;;;;;;;;;http://www.hotel-les-forges.eu/;+33 5 58 07 40 26;;;"40229";Pontenx-les-Forges
0.338327655146293;46.578178330269;way/38811760;hotel;L'Europe;;;;;"3";;;;;;;https://www.hotel-europe-poitiers.com/;+33 5 49 88 12 00;;reservations@hotel-europe-poitiers.com;"86194";Poitiers
1.35369288920142;46.0994577648341;way/388533647;camp_site;Les Pignons Verts;;;;;;;;;;;;;;;;"87014";Bessines-sur-Gartempe
0.332403182097743;46.5804756421907;way/38878615;hotel;"Les Estudines ""Lamartine""";Les Estudines;yes;;;;;;yes;;;;https://www.estudines.com/residence-logement-etudiant-poitiers-14-24.html;"+33549589638";;;"86194";Poitiers
0.072078389244064;44.9988244041417;way/389059923;guest_house;;;;;;;;;;;;;;;;;"24264";Ménesplet
0.337986260773615;46.5792363975983;way/38907054;hotel;Grand Hôtel;;;;;"3";;;;;;;;;;;"86194";Poitiers
0.338485470124923;46.5790686164014;way/38907056;hotel;Grand Hôtel;;;;;"3";;;;;;;;;;;"86194";Poitiers
0.930755361383106;44.9541455307871;way/389432566;chalet;Gîte du Pécabrier;;;;;;;;;;;;;;;;"24524";Savignac-de-Miremont
0.335406611568843;46.5833450744338;way/38984820;hotel;Le Memphis;;;;;;;;;;;;;;;;"86194";Poitiers
-1.00279947743278;44.6847535867566;way/390194620;camp_site;Le Braou;;;;;"3";;;;;;;https://www.campingaudenge.com/;;;;"33019";Audenge
-0.664905303009645;45.1353219496633;way/391193642;caravan_site;;;;;;;;;;;;;;;;;"33058";Blaye
-1.18640905121905;46.1972409251815;way/392279865;camp_site;Camping du Petit Port de l'Houmeau;;;;;"4";;;;;;;https://www.aupetitport.com/;+33 5 46 50 90 82;;info@aupetitport.com;"17190";L'Houmeau
0.339718940726652;46.5829277353426;way/39324739;hotel;Mercure Poitiers Centre;Mercure;;;;"4";;;wlan;;;;;;;;"86194";Poitiers
-0.423686092664872;43.6996876885033;way/394391902;camp_site;Camping Barthon;;;;;"3";;;;;;;;;;;"40057";Buanes
-0.380359515561299;43.7002887015046;way/394406221;apartment;Les Mésanges;;;;;;;;;;;;;;;;"40097";Eugénie-les-Bains
-0.379612125831528;43.6944549963378;way/394406274;apartment;Les Bruants;;;;;;;;;;;;;;;;"40097";Eugénie-les-Bains
-0.37646034137825;43.6966931500525;way/394406330;apartment;Cap Code;;;;;;;;;;;;;;;;"40097";Eugénie-les-Bains
-0.377084549428397;43.6968070801351;way/394406759;hotel;Chez Léonie;;;;;;"8";;yes;;;;https://www.chez-leonie.fr/;"+33558511919";;;"40097";Eugénie-les-Bains
-0.378137809658051;43.6964042612126;way/394407121;apartment;Eden Village;;;;;;"0";;yes;;;;;;;;"40097";Eugénie-les-Bains
-0.37213200759188;43.6911367248353;way/394626251;camp_site;Camping des Sources;;;;;"3";;;wlan;;yes;"133";https://www.camping-eugenie-les-bains.fr/;"+33558456836";;info@camping-eugenie-les-bains.fr;"40097";Eugénie-les-Bains
-1.02892575750876;44.3550795657398;way/39474346;camp_site;Aire Naturelle De Bôo;;;;;;;;;;;;;;;;"40217";Parentis-en-Born
-0.590981728623692;44.8104048681554;way/394887000;hotel;Ténéo Apparthotel Talence Espeleta;;yes;;;;;;yes;;;;;;;;"33522";Talence
0.530511441710558;45.1470944699592;way/395106350;guest_house;Rives de l'Isle;Mme Schembri;;;;;;;;;;;;+33 5 53 54 62 12;;;"24372";Saint-Astier
-1.4214898227107;43.7234739488592;way/396000296;camp_site;Les Oyats;Siblu;;;;"4";;;;;;;https://siblu.fr;;;contact@campinglesoyats.fr;"40296";Seignosse
-1.21497113723752;43.1773585552697;way/396351198;camp_site;La Paix des Champs;Teillagorry Dominique;;;;;;;no;;;;;+33 5 59 37 04 16;;dominique.teillagorry@orange.fr;"64484";Saint-Jean-le-Vieux
0.709110727227516;45.8049459178007;way/39827880;camp_site;Camping des Lacs;;;;;"4";;;;;;;https://campingdeslacs.fr/;+33 5 45 31 17 80;;;"16270";Pressignac
0.586590770824489;45.0896712164509;way/398745939;chalet;Gîte Saint-Roch;;;;;;;;;;;;https://www.gitesaintroch.com/;+33 6 10 17 95 81;;gitesaintroch24@gmail.com;"24251";Manzac-sur-Vern
-0.582958508602338;44.8750735281781;way/399204470;apartment;Mer & Golf;;;;;;;;;;;;https://www.meretgolf.com/;;;;"33075";Bruges
